ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mod_cst,step_mod_flag,eltv
F112Q1007434,4/1/2018,105183,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,31
F112Q1007434,5/1/2018,104965,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,31
F112Q1007434,6/1/2018,104746,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,31
F112Q1007436,4/1/2018,137996,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1007436,5/1/2018,137996,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1007436,6/1/2018,137996,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,58
F112Q1007437,3/1/2018,173484,0,73,287,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,52
F112Q1007437,4/1/2018,173146,0,74,286,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,50
F112Q1007437,5/1/2018,172807,0,75,285,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,52
F112Q1007437,6/1/2018,172467,0,76,284,NULL,NULL,NULL,NULL,4.5,0,NULL,0,NULL,52
F112Q1007441,5/1/2018,52543,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,23
F112Q1007441,6/1/2018,52418,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,23
F112Q1007442,5/1/2018,70332,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,49
F112Q1007442,6/1/2018,70168,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,50
F112Q1007443,3/1/2018,262228,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,54
F112Q1007443,4/1/2018,261681,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,53
F112Q1007443,5/1/2018,261132,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,53
F112Q1007443,6/1/2018,260582,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,53
F112Q1007444,5/1/2018,60292,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,53
F112Q1007444,6/1/2018,60164,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,54
F112Q1007445,3/1/2018,0,0,73,287,N,NULL,1,201803,4,0,NULL,0,NULL,NULL
F112Q1007447,3/1/2018,104335,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,24
F112Q1007447,4/1/2018,104113,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,23
F112Q1007447,5/1/2018,103892,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,22
F112Q1007447,6/1/2018,103447,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,23
F112Q1007448,3/1/2018,323780,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,60
F112Q1007448,4/1/2018,323104,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,59
F112Q1007448,5/1/2018,322426,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,58
F112Q1007448,6/1/2018,321745,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,57
F112Q1007450,3/1/2018,118584,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1007450,4/1/2018,118333,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1007450,5/1/2018,118080,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1007450,6/1/2018,117826,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,35
F112Q1007455,4/1/2018,292688,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1007455,5/1/2018,292067,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1007455,6/1/2018,291444,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,50
F112Q1007456,3/1/2018,105465,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,65
F112Q1007456,4/1/2018,105241,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,64
F112Q1007456,5/1/2018,105017,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,63
F112Q1007456,6/1/2018,104792,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,61
F112Q1007457,3/1/2018,334382,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1007457,4/1/2018,333352,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1007457,5/1/2018,332318,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,51
F112Q1007457,6/1/2018,331281,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,53
F112Q1007458,3/1/2018,270522,0,73,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,37
F112Q1007458,4/1/2018,268831,0,74,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,37
F112Q1007458,5/1/2018,267061,0,75,284,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,36
F112Q1007458,6/1/2018,263585,0,76,283,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,36
F112Q1007459,3/1/2018,215529,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,32
F112Q1007459,4/1/2018,214917,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,32
F112Q1007459,5/1/2018,214917,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,32
F112Q1007459,6/1/2018,213687,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,32
F112Q1007460,3/1/2018,307630,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1007460,4/1/2018,306977,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1007460,5/1/2018,306323,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1007460,6/1/2018,305666,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,44
F112Q1007461,3/1/2018,184600,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,52
F112Q1007461,4/1/2018,184214,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,52
F112Q1007461,5/1/2018,183827,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,52
F112Q1007461,6/1/2018,183439,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,52
F112Q1007462,3/1/2018,172344,0,73,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1007462,4/1/2018,171983,0,74,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1007462,5/1/2018,171620,0,75,284,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1007462,6/1/2018,171257,0,76,283,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,42
F112Q1007465,3/1/2018,214462,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,16
F112Q1007465,4/1/2018,214007,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,16
F112Q1007465,5/1/2018,213551,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,16
F112Q1007465,6/1/2018,213093,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,16
F112Q1007468,3/1/2018,217538,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1007468,4/1/2018,217077,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1007468,5/1/2018,216614,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1007468,6/1/2018,216149,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,54
F112Q1007470,3/1/2018,111118,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,60
F112Q1007470,4/1/2018,110861,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,60
F112Q1007470,5/1/2018,110603,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,60
F112Q1007470,6/1/2018,110345,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,60
F112Q1007471,3/1/2018,366519,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1007471,4/1/2018,365741,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1007471,5/1/2018,364962,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1007471,6/1/2018,364179,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,55
F112Q1007472,3/1/2018,311624,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,71
F112Q1007472,4/1/2018,310900,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,68
F112Q1007472,5/1/2018,310173,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,68
F112Q1007472,6/1/2018,309443,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,67
F112Q1007474,3/1/2018,173766,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1007474,4/1/2018,173375,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1007474,5/1/2018,172983,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1007474,6/1/2018,172589,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,55
F112Q1007475,3/1/2018,361268,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,22
F112Q1007475,4/1/2018,360515,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,21
F112Q1007475,5/1/2018,359760,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,21
F112Q1007475,6/1/2018,359001,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,21
F112Q1007477,3/1/2018,237314,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007477,4/1/2018,236810,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007477,5/1/2018,236305,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1007477,6/1/2018,235799,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1007478,3/1/2018,225222,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,79
F112Q1007478,4/1/2018,224753,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,75
F112Q1007478,5/1/2018,224282,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,75
F112Q1007478,6/1/2018,223809,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,76
F112Q1007479,3/1/2018,299588,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1007479,4/1/2018,298963,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1007479,5/1/2018,298336,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1007479,6/1/2018,297708,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,42
F112Q1007481,3/1/2018,113856,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,31
F112Q1007481,4/1/2018,113101,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,30
F112Q1007481,5/1/2018,112343,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,29
F112Q1007481,6/1/2018,111582,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,29
F112Q1007486,3/1/2018,324206,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,30
F112Q1007486,4/1/2018,321817,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,29
F112Q1007486,5/1/2018,320853,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,29
F112Q1007486,6/1/2018,319887,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,29
F112Q1007487,3/1/2018,138912,1,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,38
F112Q1007487,4/1/2018,138912,1,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,37
F112Q1007487,5/1/2018,138628,1,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,36
F112Q1007487,6/1/2018,137772,1,76,284,NULL,NULL,NULL,NULL,4.125,0,201804,0,NULL,36
F112Q1007488,3/1/2018,148072,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,27
F112Q1007488,4/1/2018,147735,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,26
F112Q1007488,5/1/2018,147396,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,26
F112Q1007488,6/1/2018,147396,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,26
F112Q1007489,3/1/2018,300850,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,30
F112Q1007489,4/1/2018,300222,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,29
F112Q1007489,5/1/2018,299592,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,29
F112Q1007489,6/1/2018,298959,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,29
F112Q1007494,3/1/2018,366519,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,15
F112Q1007494,4/1/2018,365741,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,15
F112Q1007494,5/1/2018,364962,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,14
F112Q1007494,6/1/2018,364179,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,15
F112Q1007496,3/1/2018,181735,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1007496,4/1/2018,181357,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,37
F112Q1007496,5/1/2018,180976,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1007496,6/1/2018,0,0,76,284,N,NULL,1,201806,4,0,NULL,0,NULL,NULL
F112Q1007498,3/1/2018,363881,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,38
F112Q1007498,4/1/2018,363110,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,37
F112Q1007498,5/1/2018,363110,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1007498,6/1/2018,361559,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,35
F112Q1007499,3/1/2018,256536,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1007499,4/1/2018,256536,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,42
F112Q1007499,5/1/2018,255789,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,43
F112Q1007499,6/1/2018,255039,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,43
F112Q1007502,3/1/2018,216724,0,73,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,63
F112Q1007502,4/1/2018,216227,0,74,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,61
F112Q1007502,5/1/2018,215727,0,75,284,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,60
F112Q1007502,6/1/2018,215209,0,76,283,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,59
F112Q1007503,3/1/2018,349957,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,26
F112Q1007503,4/1/2018,349957,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,25
F112Q1007503,5/1/2018,348449,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,25
F112Q1007503,6/1/2018,347691,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,25
F112Q1007504,3/1/2018,158605,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,57
F112Q1007504,4/1/2018,158275,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,56
F112Q1007504,5/1/2018,157943,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,55
F112Q1007504,6/1/2018,157610,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,54
F112Q1007505,3/1/2018,259444,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,62
F112Q1007505,4/1/2018,258902,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,60
F112Q1007505,5/1/2018,258359,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,59
F112Q1007505,6/1/2018,257814,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,60
F112Q1007506,3/1/2018,99323,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1007506,4/1/2018,99115,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1007506,5/1/2018,98907,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1007506,6/1/2018,98697,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,NULL
F112Q1007508,3/1/2018,311302,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,33
F112Q1007508,4/1/2018,310407,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,32
F112Q1007508,5/1/2018,309510,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,31
F112Q1007508,6/1/2018,308609,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,31
F112Q1007509,3/1/2018,150246,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,24
F112Q1007509,4/1/2018,149908,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,23
F112Q1007509,5/1/2018,149569,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,23
F112Q1007509,6/1/2018,149229,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,23
F112Q1007511,3/1/2018,133599,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1007511,4/1/2018,133316,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,43
F112Q1007511,5/1/2018,133032,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1007511,6/1/2018,132746,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,40
F112Q1007512,3/1/2018,211257,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,40
F112Q1007512,4/1/2018,210778,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,39
F112Q1007512,5/1/2018,210297,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,39
F112Q1007512,6/1/2018,210297,1,76,284,NULL,NULL,NULL,NULL,3.75,0,201804,0,NULL,39
F112Q1007513,3/1/2018,125792,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,53
F112Q1007513,4/1/2018,125529,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,52
F112Q1007513,5/1/2018,125264,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,50
F112Q1007513,6/1/2018,124999,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,51
F112Q1007515,3/1/2018,184159,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,54
F112Q1007515,4/1/2018,183775,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,53
F112Q1007515,5/1/2018,183389,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,51
F112Q1007515,6/1/2018,183003,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,52
F112Q1007516,3/1/2018,151771,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,61
F112Q1007516,4/1/2018,151061,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,58
F112Q1007516,5/1/2018,150348,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,57
F112Q1007516,6/1/2018,149634,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,57
F112Q1007517,3/1/2018,0,0,73,287,N,NULL,1,201803,3.99,0,NULL,0,NULL,NULL
F112Q1007519,3/1/2018,127740,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,69
F112Q1007519,4/1/2018,127473,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,68
F112Q1007519,5/1/2018,127206,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,67
F112Q1007519,6/1/2018,126937,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,68
F112Q1007521,3/1/2018,109109,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,48
F112Q1007521,4/1/2018,108772,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,47
F112Q1007521,5/1/2018,108434,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,47
F112Q1007521,6/1/2018,108094,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,47
F112Q1007523,3/1/2018,264235,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,31
F112Q1007523,4/1/2018,263419,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,31
F112Q1007523,5/1/2018,262600,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,30
F112Q1007523,6/1/2018,261779,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,30
F112Q1007525,3/1/2018,215027,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,NULL
F112Q1007525,4/1/2018,0,0,74,286,N,NULL,1,201804,3.99,0,NULL,0,NULL,NULL
F112Q1007527,3/1/2018,255904,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1007527,4/1/2018,255361,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1007527,5/1/2018,254816,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1007527,6/1/2018,254270,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,35
F112Q1007529,3/1/2018,264342,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,60
F112Q1007529,4/1/2018,263791,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,59
F112Q1007529,5/1/2018,263238,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,60
F112Q1007529,6/1/2018,262683,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,59
F112Q1007530,3/1/2018,193633,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,49
F112Q1007530,4/1/2018,193228,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,48
F112Q1007530,5/1/2018,192822,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,47
F112Q1007530,6/1/2018,192414,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,47
F112Q1007532,3/1/2018,360366,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,20
F112Q1007532,4/1/2018,359602,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,20
F112Q1007532,5/1/2018,358835,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,20
F112Q1007532,6/1/2018,358066,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,20
F112Q1007538,3/1/2018,357140,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1007538,4/1/2018,356351,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1007538,5/1/2018,355558,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,43
F112Q1007538,6/1/2018,354763,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,43
F112Q1007540,3/1/2018,183811,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,33
F112Q1007540,4/1/2018,183427,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,33
F112Q1007540,5/1/2018,183042,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,31
F112Q1007540,6/1/2018,182656,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,31
F112Q1007541,3/1/2018,289605,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1007541,4/1/2018,289605,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1007541,5/1/2018,288942,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1007541,6/1/2018,287608,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,49
F112Q1007547,3/1/2018,235042,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,56
F112Q1007547,4/1/2018,234551,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,54
F112Q1007547,5/1/2018,234059,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,55
F112Q1007547,6/1/2018,233565,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,55
