ln,credit_score,first_time_homebuyer_flag,mi_percent,orig_cltv,orig_debt_to_inc,orig_ltv,orig_int_rate,curr_ln_delq_stas
4453,795,N,0,71,31,71,4,0
4454,770,N,30,95,27,95,4,0
4455,665,N,0,54,44,54,5,0
4456,800,N,0,61,40,61,4,0
4457,813,N,0,80,33,80,4,0
4458,769,N,0,77,25,77,4,0
4459,683,N,0,80,29,80,4,0
4460,809,N,0,80,20,80,4,0
4461,795,N,0,55,43,55,4,0
4462,764,N,0,68,11,68,4,0
4463,793,N,0,49,38,49,4,0
4464,780,N,0,80,35,80,4,0
4465,758,N,0,84,29,68,4,0
4466,802,N,0,43,28,43,4,0
4467,806,N,0,40,26,40,4,0
4468,762,N,0,80,33,80,4,0
4469,803,N,0,56,25,56,4,0
4470,792,N,0,80,37,80,4,0
4471,719,Y,30,95,35,95,4,0
4472,755,N,0,80,43,80,4,0
4473,804,N,0,75,31,75,4,0
4474,653,N,0,80,20,80,5,0
4475,781,N,0,80,18,80,4,0
4476,761,Y,0,80,37,80,4,0
4477,788,N,0,49,26,49,4,0
4478,767,N,0,36,38,36,5,0
4479,808,N,0,75,38,75,5,0
4480,790,N,0,79,23,79,4,0
4481,788,N,0,45,10,44,4,0
4482,796,N,0,75,40,75,4,0
4483,789,N,0,70,29,70,4,0
4484,780,N,0,80,32,80,4,0
4485,785,N,0,77,45,77,4,0
4486,774,N,0,75,42,75,4,0
4487,789,N,0,80,19,80,4,0
4488,792,N,0,29,38,29,4,0
4489,752,Y,30,95,23,95,4,0
4490,803,N,25,90,35,90,4,0
4491,790,Y,25,90,22,90,4,0
4492,811,N,30,95,23,95,4,0
4493,792,N,0,80,30,80,4,0
4494,776,N,0,80,41,80,4,0
4495,804,N,0,47,15,47,4,0
4496,758,N,0,59,48,59,4,0
4497,775,N,0,79,22,79,4,0
4498,797,N,25,90,37,90,4,0
4499,787,N,0,79,36,79,4,0
4500,792,N,0,78,35,63,4,0
4501,755,N,0,38,38,38,4,0
4502,769,N,0,71,22,71,4,0
4503,760,Y,0,80,41,80,4,0
4504,807,N,0,65,20,65,4,0
4505,805,N,0,64,19,64,4,0
4506,803,N,0,38,44,38,4,0
4507,639,Y,0,83,40,83,5,0
4508,812,N,0,66,25,66,4,0
4509,737,N,0,71,38,67,4,0
4510,796,N,25,90,24,90,4,0
4511,809,N,0,49,34,49,4,0
4512,755,N,0,81,17,81,4,0
4513,777,N,0,80,32,80,4,0
4514,735,N,0,74,44,74,4,1
4515,751,N,0,51,6,51,4,1
4516,760,N,0,62,33,62,4,0
4517,746,N,0,79,34,79,4,0
4518,775,N,0,57,41,57,4,0
4519,771,N,0,75,45,75,5,0
4520,775,N,0,55,38,55,4,0
4521,705,N,0,53,32,38,4,0
4522,798,N,25,90,24,90,4,0
4523,752,N,0,75,49,75,4,0
4524,734,N,0,80,27,80,4,0
4525,738,Y,0,70,38,70,4,0
4526,788,N,0,48,41,48,4,0
4527,727,N,0,75,42,75,4,0
4528,651,N,0,80,37,80,4,0
4529,789,Y,25,90,19,90,4,0
4530,798,N,30,90,21,90,4,0
4531,714,N,0,61,25,61,5,0
4532,688,N,0,64,35,64,4,0
4533,717,N,0,46,8,46,4,0
4534,723,N,0,53,35,53,4,0
4535,738,N,0,90,44,72,4,0
4536,709,N,0,80,29,80,4,0
4537,776,N,0,70,29,70,4,0
4538,770,N,0,54,46,54,4,0
4539,708,N,0,87,32,75,4,0
4540,753,N,25,88,39,88,5,0
4541,784,N,0,57,27,57,5,0
4542,750,N,12,83,50,83,4,0
4543,681,N,0,80,45,80,5,0
4544,805,N,0,60,12,60,4,0
4545,764,N,0,61,26,61,4,0
4546,789,N,0,79,47,79,4,1
4547,720,N,0,66,23,66,4,0
4548,810,N,0,60,27,60,4,0
4549,808,N,0,79,23,79,4,1
4550,744,N,0,80,34,80,4,0
4551,808,N,0,66,24,66,5,1
4552,695,N,0,76,43,76,4,0
4553,780,N,0,76,26,76,4,0
4554,707,N,0,80,36,80,4,0
4555,809,N,0,38,39,38,4,0
4556,786,N,0,80,16,80,4,0
4557,784,N,0,80,29,80,4,0
4558,786,N,0,79,25,71,4,0
4559,775,N,0,75,43,75,4,0
4560,780,N,0,75,31,75,4,0
4561,788,N,0,80,27,80,4,0
4562,664,N,0,59,45,59,4,0
4563,700,N,0,80,47,80,4,0
4564,684,N,0,36,20,36,4,0
4565,783,N,0,75,32,75,4,0
4566,784,N,0,74,15,74,4,0
4567,798,N,0,60,23,60,4,0
4568,769,N,0,90,40,74,4,0
4569,737,N,0,80,33,80,4,0
4570,754,Y,0,67,46,67,4,0
4571,765,N,0,75,18,75,5,0
4572,710,N,0,76,41,76,4,0
4573,736,N,0,85,40,80,4,0
4574,760,N,0,66,50,66,4,0
4575,741,N,25,90,45,90,4,0
4576,782,N,30,95,45,95,4,0
4577,731,N,0,70,38,70,4,0
4578,775,N,25,87,28,87,4,0
4579,756,N,0,80,16,80,4,0
4580,772,N,0,46,38,46,4,0
4581,805,N,30,95,26,95,4,0
4582,710,N,0,80,41,80,4,0
4583,807,N,25,88,27,88,4,0
4584,717,N,25,90,34,90,4,0
4585,801,N,0,80,26,80,5,0
4586,729,N,0,64,46,64,5,1
4587,793,N,0,40,24,40,4,0
4588,788,N,0,53,29,53,4,0
4589,690,N,0,69,35,69,4,0
4590,704,N,0,80,44,80,4,0
4591,781,N,0,95,44,74,4,0
4592,628,N,0,32,41,32,5,0
4593,778,N,0,72,33,72,4,0
4594,707,N,0,80,31,80,4,0
4595,686,N,0,94,21,62,4,1
4596,728,N,0,73,36,73,4,0
4597,803,N,0,78,22,78,4,0
4598,807,N,0,80,28,80,4,0
4599,790,N,0,63,22,63,4,0
4600,757,N,0,80,24,80,4,0
4601,808,Y,0,80,30,80,4,0
4602,792,N,25,92,43,92,4,0
4603,785,N,30,95,38,95,4,0
4604,704,N,0,75,45,75,4,0
4605,750,N,0,80,20,80,4,0
4606,765,Y,0,80,32,80,4,0
4607,785,N,0,23,46,23,4,0
4608,708,N,0,75,37,75,4,0
4609,794,N,30,95,40,95,4,0
4610,749,N,0,80,30,80,4,0
4611,797,N,0,76,34,76,4,0
4612,777,N,0,82,48,65,4,0
4613,747,N,25,90,24,90,4,0
4614,773,N,0,80,30,80,4,0
4615,782,N,0,46,49,46,4,0
4616,761,N,0,73,47,73,4,0
4617,760,N,0,75,39,75,5,0
4618,788,N,25,88,38,88,4,0
4619,754,N,0,58,49,58,4,0
4620,800,N,0,52,44,52,4,0
4621,797,N,0,71,21,71,4,0
4622,771,Y,0,80,31,80,4,0
4623,803,N,0,53,31,53,4,0
4624,772,Y,12,85,34,85,4,0
4625,773,N,0,80,32,80,4,0
4626,797,N,0,80,32,80,4,0
4627,794,N,0,67,43,50,4,0
4628,813,N,12,88,22,88,4,0
4629,702,Y,0,58,50,58,4,0
4630,793,N,0,48,34,48,4,0
4631,801,N,0,75,11,75,5,0
4632,721,N,0,78,40,78,4,0
4633,792,N,0,84,45,80,4,0
4634,787,N,0,63,25,63,4,0
4635,762,N,0,79,35,79,4,0
4636,801,N,0,37,28,37,4,0
4637,815,Y,30,95,23,95,4,0
4638,798,N,0,80,49,80,4,0
4639,784,N,0,70,48,70,4,0
4640,759,N,0,80,42,80,4,0
4641,770,N,0,80,36,80,4,0
4642,808,N,0,81,31,78,4,0
4643,804,N,0,69,24,69,4,0
4644,746,N,30,95,39,95,4,0
4645,761,N,0,69,39,69,4,0
4646,794,N,30,95,34,95,4,0
4647,785,N,0,88,28,73,4,0
4648,788,Y,25,90,27,90,4,0
4649,791,N,0,80,33,80,4,0
4650,787,N,0,59,23,59,4,0
4651,684,N,0,69,27,69,4,0
4652,789,N,0,80,23,80,4,0
4653,735,N,0,80,22,80,4,0
4654,766,N,0,80,45,80,4,0
4655,698,N,0,59,46,59,4,0
4656,652,N,0,70,38,70,5,0
4657,784,N,0,57,43,57,4,0
4658,727,N,0,80,10,80,4,0
4659,766,N,25,90,20,90,4,0
4660,816,N,0,74,14,74,4,0
4661,760,N,0,80,42,80,4,0
4662,785,N,30,95,44,95,4,0
4663,752,N,0,51,28,51,4,0
4664,812,N,0,65,15,65,4,0
4665,781,N,0,68,13,68,4,0
4666,732,N,0,74,29,74,4,0
4667,778,N,12,84,37,84,5,0
4668,693,N,0,45,48,45,4,0
4669,674,N,0,80,24,80,5,0
4670,807,N,0,61,47,61,4,0
4671,796,N,0,80,35,80,4,0
4672,812,N,0,53,7,53,4,0
4673,662,N,0,48,48,48,4,0
4674,823,N,0,38,48,38,4,0
4675,772,N,0,72,19,72,4,0
4676,810,N,0,90,27,80,4,0
4677,755,N,0,89,35,67,4,0
4678,696,N,0,79,32,79,4,0
4679,798,Y,0,66,13,66,4,0
4680,801,N,0,75,36,75,4,0
4681,746,N,30,95,38,95,4,0
4682,739,N,0,80,41,80,4,0
4683,801,N,30,95,26,95,4,0
4684,804,N,0,57,36,57,4,0
4685,798,N,25,88,29,88,4,0
4686,791,N,0,72,28,72,4,0
4687,777,N,0,41,10,41,4,0
4688,764,N,0,75,36,75,4,0
4689,750,N,0,66,34,66,4,0
4690,732,N,30,92,42,92,4,0
4691,722,N,0,68,34,68,4,0
4692,719,N,0,77,23,77,5,0
4693,790,N,0,77,17,74,4,0
4694,771,N,0,37,21,37,4,0
4695,717,N,0,60,23,60,4,0
4696,793,N,0,79,24,79,4,0
4697,819,N,0,19,23,19,4,0
4698,693,Y,0,63,34,63,4,0
4699,785,N,0,80,50,80,4,0
4700,789,N,0,75,49,75,5,0
4701,801,N,0,75,30,75,4,0
4702,793,N,0,59,28,59,4,0
4703,732,N,0,70,45,70,4,0
4704,782,N,30,95,26,95,4,0
4705,723,N,0,73,43,73,4,0
4706,772,N,0,85,27,75,4,0
4707,713,N,0,54,38,54,5,0
4708,784,N,0,91,24,76,4,0
4709,750,N,0,80,26,80,5,0
4710,803,N,0,59,46,59,4,0
4711,766,N,0,80,28,80,4,0
4712,733,N,0,23,41,23,4,0
4713,820,N,0,45,35,45,4,0
4714,683,N,0,74,45,74,4,0
4715,780,N,0,71,27,71,4,0
4716,768,N,0,80,39,80,4,0
4717,793,N,0,21,42,21,4,0
4718,712,N,0,36,44,36,5,0
4719,809,N,0,72,19,72,4,0
4720,757,N,0,80,24,80,4,0
4721,755,N,30,95,46,95,4,0
4722,723,N,12,85,46,85,4,0
4723,746,N,0,80,45,80,4,0
4724,703,N,0,60,37,60,4,0
4725,797,N,0,37,21,37,4,0
4726,794,Y,0,53,41,53,4,0
4727,666,N,0,60,23,60,4,0
4728,778,N,0,62,25,62,4,0
4729,751,N,0,90,43,80,4,0
4730,784,N,0,75,26,75,4,0
4731,784,N,0,55,29,55,4,0
4732,815,N,0,80,24,80,4,0
4733,781,N,0,75,34,75,4,0
4734,794,N,0,90,21,68,4,0
4735,797,N,0,26,35,26,4,0
4736,755,Y,30,95,28,95,4,0
4737,691,N,0,79,33,70,4,0
4738,809,N,0,77,39,77,4,0
4739,728,N,0,75,35,75,4,0
4740,808,N,30,95,23,95,4,0
4741,713,N,0,92,29,72,4,0
4742,754,N,0,64,24,64,4,0
4743,705,N,0,68,15,68,4,0
4744,755,N,0,70,32,70,5,0
4745,745,N,0,80,29,80,4,0
4746,801,N,25,89,29,89,4,0
4747,746,Y,30,95,41,95,5,0
4748,801,N,25,90,30,90,4,0
4749,790,N,25,90,37,90,4,0
4750,816,N,0,80,20,80,4,0
4751,797,N,12,82,28,82,4,0
4752,734,N,0,80,17,80,4,0
4753,746,N,0,73,14,73,4,0
4754,823,N,0,33,43,33,4,0
4755,797,N,0,61,28,61,4,0
4756,738,N,0,79,44,79,4,0
4757,790,N,0,80,30,80,4,0
4758,817,N,0,73,44,73,4,0
4759,669,N,0,66,44,66,4,0
4760,803,N,25,90,33,90,4,0
4761,773,N,0,75,44,75,5,0
4762,704,N,0,75,44,75,4,0
4763,746,N,0,47,37,36,4,0
4764,799,N,0,80,26,80,4,0
4765,784,N,0,80,38,80,4,0
4766,764,N,30,95,19,95,4,0
4767,676,Y,25,90,36,90,5,0
4768,774,Y,0,80,43,80,4,0
4769,798,N,0,76,50,76,4,0
4770,794,N,0,78,31,78,4,0
4771,775,N,0,75,26,75,5,0
4772,798,N,0,58,44,58,4,0
4773,780,N,25,90,17,90,4,0
4774,803,N,12,83,18,83,4,0
4775,712,N,0,29,50,29,4,0
4776,707,N,30,95,43,95,4,1
4777,752,N,12,83,43,83,4,0
4778,697,N,0,80,45,80,4,0
4779,763,N,0,70,9,47,4,0
4780,746,N,0,71,44,71,4,0
4781,718,N,0,62,20,62,4,0
4782,728,N,0,80,23,80,4,0
4783,782,N,0,80,49,80,4,0
4784,806,N,0,80,13,65,4,0
4785,798,N,0,71,10,71,4,0
4786,811,N,0,60,17,60,4,0
4787,776,N,0,80,24,80,4,0
4788,777,Y,30,95,25,95,4,0
4789,780,N,0,79,43,79,5,0
4790,797,N,0,73,44,73,4,0
4791,742,N,0,80,29,80,4,0
4792,778,N,0,70,11,70,4,0
4793,791,N,0,80,24,80,4,0
4794,793,N,0,75,47,75,4,0
4795,766,N,0,65,19,65,4,0
4796,799,N,0,69,37,69,4,0
4797,727,N,0,80,36,80,5,0
4798,789,N,0,62,28,62,4,0
4799,772,N,0,78,26,78,4,0
4800,742,Y,0,80,32,80,4,0
4801,736,N,0,68,22,68,4,0
4802,735,N,0,55,36,55,4,1
4803,674,N,0,60,23,60,4,0
4804,775,N,0,77,19,77,4,0
4805,761,N,0,71,41,68,4,0
4806,797,N,25,85,40,85,4,0
4807,801,N,0,80,18,80,4,0
4808,808,N,0,68,32,68,4,0
4809,730,N,30,95,43,95,4,0
4810,769,N,0,80,12,80,5,0
4811,741,N,0,69,42,69,4,0
4812,758,N,0,67,22,67,4,0
4813,667,N,0,46,30,46,4,0
4814,808,N,0,72,46,72,4,0
4815,789,N,0,75,41,75,4,0
4816,742,N,0,85,18,75,4,0
4817,774,N,0,44,46,44,5,0
4818,639,Y,0,80,17,80,5,0
4819,787,N,0,85,15,69,4,0
4820,798,N,0,80,15,80,4,0
4821,742,N,0,80,43,80,4,0
4822,671,N,0,79,29,79,4,0
4823,799,N,0,73,21,73,4,0
4824,767,N,0,20,22,20,4,0
4825,809,N,0,80,43,80,5,0
4826,732,N,0,56,49,56,4,0
4827,801,N,0,48,49,48,4,0
4828,706,N,0,47,38,47,4,0
4829,716,N,0,54,34,54,4,0
4830,743,N,0,80,40,80,4,0
4831,790,N,0,75,35,75,4,0
4832,718,N,0,75,31,75,5,0
4833,683,N,0,80,31,80,4,0
4834,802,N,0,80,22,80,4,0
4835,721,N,0,74,31,74,4,0
4836,813,N,0,80,23,80,4,0
4837,782,N,0,38,48,37,4,0
4838,740,N,0,80,32,80,4,0
4839,780,N,0,65,34,65,4,0
4840,732,N,0,80,36,80,4,0
4841,794,N,0,77,22,77,4,0
4842,792,N,0,80,27,77,4,0
4843,791,N,30,95,37,95,4,0
4844,733,Y,0,77,26,77,4,0
4845,784,N,0,52,32,52,4,0
4846,804,N,0,80,16,80,4,0
4847,733,N,0,80,22,80,4,1
4848,748,N,0,29,27,29,4,0
4849,773,N,0,64,24,55,4,0
4850,784,N,0,71,45,71,4,0
4851,809,N,0,79,25,79,4,0
4852,765,N,0,80,32,80,4,0
4853,626,N,0,25,21,25,5,0
4854,787,Y,0,80,18,80,4,0
4855,733,N,0,70,38,70,4,0
4856,786,N,0,75,14,75,4,0
4857,791,N,30,95,40,95,4,0
4858,756,Y,0,80,19,80,4,0
4859,773,Y,0,80,27,80,4,0
4860,786,N,0,73,27,73,4,0
4861,811,N,0,17,32,17,4,0
4862,802,N,0,80,29,80,4,0
4863,799,N,0,65,33,65,4,0
4864,780,N,0,42,45,42,4,0
4865,789,Y,0,80,20,80,4,0
4866,811,N,0,75,27,75,4,0
4867,782,N,0,80,21,80,4,0
4868,798,N,0,80,18,73,4,0
4869,760,N,30,95,35,95,4,0
4870,695,N,30,95,14,95,5,0
4871,765,Y,30,95,38,95,4,0
4872,796,N,0,73,32,73,4,0
4873,784,N,0,80,24,80,4,0
4874,720,N,0,63,24,63,4,0
4875,746,N,0,90,40,80,5,0
4876,773,N,25,90,43,90,4,0
4877,777,N,0,78,31,78,4,0
4878,783,N,0,95,36,67,4,0
4879,762,N,0,79,18,79,4,0
4880,794,N,25,90,29,90,4,0
4881,725,N,25,90,26,90,4,0
4882,797,N,0,68,20,68,4,0
4883,730,N,0,78,26,78,4,0
4884,706,N,0,57,26,57,4,0
4885,798,N,0,70,16,70,4,0
4886,727,N,0,67,35,56,4,0
4887,757,N,0,42,6,42,4,0
4888,806,N,30,95,41,95,5,0
4889,801,N,0,60,32,60,4,0
4890,764,N,0,75,41,75,4,0
4891,798,N,0,77,17,77,4,0
4892,727,N,0,76,29,76,4,0
4893,755,N,25,90,41,90,4,0
4894,802,N,0,80,49,80,4,0
4895,801,N,0,90,39,80,4,0
4896,775,N,0,53,28,53,4,0
4897,800,N,0,57,24,57,4,0
4898,782,Y,30,95,35,95,4,0
4899,806,N,0,77,32,77,4,0
4900,777,N,0,76,37,76,4,0
4901,778,N,0,75,37,75,4,0
4902,806,N,0,61,37,61,4,0
4903,782,N,0,78,36,61,4,0
4904,796,N,0,67,47,67,4,0
4905,792,N,0,80,18,80,4,0
4906,721,N,0,80,21,80,4,0
4907,779,N,0,80,42,80,4,0
4908,684,N,0,80,22,80,4,0
4909,797,N,0,80,32,80,4,0
4910,775,N,0,80,46,80,4,0
4911,785,N,0,80,49,80,4,0
4912,804,N,0,70,38,70,5,0
4913,759,N,0,70,48,70,4,0
4914,783,Y,30,95,36,95,5,0
4915,771,N,0,80,12,62,4,0
4916,815,N,12,83,42,83,4,0
4917,633,N,0,80,21,80,5,0
4918,791,N,30,95,30,95,4,0
4919,685,Y,0,80,23,80,4,0
4920,788,N,0,42,37,42,4,0
4921,756,N,25,88,20,88,4,0
4922,812,N,0,51,28,51,4,0
4923,707,N,0,80,43,80,5,0
4924,747,Y,30,95,17,95,4,0
4925,749,N,0,80,30,80,4,0
4926,713,N,0,46,42,46,4,0
4927,784,N,0,50,43,50,4,0
4928,761,N,0,67,24,67,4,0
4929,784,N,0,74,24,74,4,0
4930,813,N,0,80,43,80,4,0
4931,804,N,25,90,41,90,4,0
4932,652,N,0,75,38,75,5,0
4933,787,N,0,79,31,79,4,0
4934,781,N,0,78,31,78,4,0
4935,606,N,0,59,33,59,4,0
4936,776,Y,25,90,33,90,4,0
4937,781,N,0,75,16,75,4,0
4938,685,N,0,76,45,76,4,0
4939,791,N,0,72,27,72,4,0
4940,799,Y,0,80,18,80,4,0
4941,773,N,0,75,21,75,4,0
4942,734,N,0,47,34,47,4,0
4943,775,N,0,75,38,75,4,0
4944,775,Y,0,80,31,80,4,0
4945,649,N,0,77,34,77,5,0
4946,801,N,0,75,49,75,4,0
4947,723,N,30,95,39,95,4,0
4948,780,N,0,67,25,67,4,0
4949,785,N,0,77,50,77,4,0
4950,792,N,0,19,31,19,4,0
4951,766,N,0,68,31,68,4,0
4952,766,N,0,24,40,24,4,0
4953,738,N,0,80,38,80,5,0
4954,775,Y,0,80,11,80,4,0
4955,754,N,0,83,24,67,4,0
4956,732,N,0,75,39,75,4,0
4957,724,Y,0,78,46,78,4,0
4958,667,N,0,51,38,51,4,0
4959,674,N,0,60,34,60,4,0
4960,711,N,0,75,38,75,4,0
4961,781,N,0,37,31,37,4,0
4962,791,N,0,71,29,71,4,0
4963,774,N,0,76,27,76,4,0
4964,662,N,0,70,15,70,5,0
4965,800,N,0,71,37,71,4,0
4966,749,N,30,95,33,95,4,0
4967,790,N,0,68,17,68,4,0
4968,814,N,0,79,33,79,5,0
4969,768,N,0,59,31,54,4,0
4970,755,N,30,95,36,95,4,0
4971,798,N,30,91,17,91,4,0
4972,804,N,30,95,22,95,4,0
4973,782,N,0,74,35,53,4,0
4974,731,N,0,80,25,80,4,0
4975,783,N,0,36,50,36,4,0
4976,748,N,12,84,30,84,4,0
4977,782,N,0,69,25,69,4,0
4978,771,N,12,85,34,85,4,0
4979,683,N,25,90,38,90,4,0
4980,791,N,0,28,50,28,4,0
4981,744,N,0,54,20,54,4,0
4982,762,N,0,56,29,56,4,0
4983,739,N,0,80,42,80,4,0
4984,802,N,0,80,24,80,4,0
4985,799,N,0,75,44,75,4,0
4986,787,N,0,60,9,60,4,0
4987,640,N,0,24,35,24,4,0
4988,792,Y,25,90,36,90,4,0
4989,719,N,0,75,39,75,4,0
4990,727,N,0,75,41,75,4,0
4991,766,N,0,80,41,80,4,0
4992,708,N,0,53,34,47,4,0
4993,766,N,0,63,40,63,4,0
4994,707,N,0,80,25,80,4,0
